38516860 | @GENE_HLA_C | HLA-C | 29 | 5 | Gene | gene | HLA-C
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 1369 | 2 | Disease | disease | AA
38338982 | @GENE_IFNG | Ifng | 1410 | 16 | Gene | gene | Interferon-gamma
38338982 | @GENE_IFNG | Ifng | 1428 | 8 | Gene | gene | IFNgamma
38338982 | @GENE_CXCL12 | Cxcl12 | 1475 | 6 | Gene | gene | CXCL12
38338982 | @GENE_STAT3 | Stat3 | 1503 | 50 | Gene | gene | signal transducer and activator of transcription 3
38338982 | @GENE_STAT3 | Stat3 | 1555 | 5 | Gene | gene | STAT3
38338982 | @GENE_IFNG | Ifng | 1630 | 8 | Gene | gene | IFNgamma
38338982 | @GENE_CXCL12 | Cxcl12 | 1704 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia | Alopecia | 1745 | 3 | Disease | disease | AGA
38338982 | @DISEASE_Alopecia_Areata | Alopecia Areata | 1753 | 2 | Disease | disease | AA
38338982 | @GENE_CXCL12 | Cxcl12 | 1781 | 6 | Gene | gene | CXCL12
38338982 | @DISEASE_Alopecia | Alopecia | 1805 | 9 | Disease | disease | hair loss
38360292 | @GENE_CXCL12 | Cxcl12 | 34 | 6 | Gene | gene | CXCL12
38360292 | @GENE_CXCR4 | Cxcr4 | 41 | 5 | Gene | gene | CXCR4
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 66 | 12 | Disease | disease | glioblastoma
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 219 | 12 | Disease | disease | glioblastoma
38360292 | @DISEASE_Neoplasms | Neoplasms | 288 | 5 | Disease | disease | tumor
38360292 | @DISEASE_Neoplasms | Neoplasms | 370 | 5 | Disease | disease | tumor
38360292 | @GENE_CXCL12 | Cxcl12 | 490 | 6 | Gene | gene | CXCL12
38360292 | @GENE_CXCR4 | Cxcr4 | 497 | 5 | Gene | gene | CXCR4
38360292 | @GENE_CXCR4 | Cxcr4 | 718 | 5 | Gene | gene | CXCR4
38360292 | @CHEMICAL_plerixafor | plerixafor | 735 | 7 | Chemical | chemical | AMD3100
38360292 | @GENE_BMS1 | Bms1 | 794 | 5 | Gene | gene | BMS-1
38360292 | @GENE_IFI47 | Ifi47 | 805 | 4 | Gene | gene | iRGD
38360292 | @DISEASE_Neoplasms | Neoplasms | 856 | 5 | Disease | disease | tumor
38360292 | @DISEASE_Neoplasms | Neoplasms | 946 | 5 | Disease | disease | tumor
38360292 | @CHEMICAL_plerixafor | plerixafor | 974 | 7 | Chemical | chemical | AMD3100
38360292 | @GENE_BMS1 | Bms1 | 986 | 5 | Gene | gene | BMS-1
38360292 | @DISEASE_Neoplasms | Neoplasms | 1016 | 5 | Disease | disease | tumor
38360292 | @GENE_CXCL12 | Cxcl12 | 1103 | 6 | Gene | gene | CXCL12
38360292 | @GENE_CXCR4 | Cxcr4 | 1110 | 5 | Gene | gene | CXCR4
38360292 | @GENE_IFNG | Ifng | 1280 | 16 | Gene | gene | interferon-gamma
38360292 | @GENE_CD274 | Cd274 | 1346 | 5 | Gene | gene | PD-L1
38360292 | @DISEASE_Neoplasms | Neoplasms | 1366 | 5 | Disease | disease | tumor
38360292 | @GENE_BMS1 | Bms1 | 1418 | 5 | Gene | gene | BMS-1
38360292 | @GENE_PDCD1 | Pdcd1 | 1445 | 4 | Gene | gene | PD-1
38360292 | @GENE_CD274 | Cd274 | 1450 | 5 | Gene | gene | PD-L1
38360292 | @DISEASE_Neoplasms | Neoplasms | 1556 | 5 | Disease | disease | tumor
38360292 | @DISEASE_Neoplasms | Neoplasms | 1754 | 5 | Disease | disease | tumor
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 1828 | 12 | Disease | disease | glioblastoma
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 1842 | 3 | Disease | disease | GBM
38360292 | @GENE_IFI47 | Ifi47 | 1875 | 4 | Gene | gene | iRGD
38360292 | @GENE_CXCR4 | Cxcr4 | 1928 | 5 | Gene | gene | CXCR4
38360292 | @CHEMICAL_plerixafor | plerixafor | 1946 | 7 | Chemical | chemical | AMD3100
38360292 | @GENE_CD274 | Cd274 | 2000 | 5 | Gene | gene | PD-L1
38360292 | @GENE_BMS1 | Bms1 | 2007 | 5 | Gene | gene | BMS-1
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 2111 | 3 | Disease | disease | GBM
38360292 | @CHEMICAL_plerixafor | plerixafor | 2145 | 7 | Chemical | chemical | AMD3100
38360292 | @GENE_BMS1 | Bms1 | 2222 | 5 | Gene | gene | BMS-1
38360292 | @GENE_CD274 | Cd274 | 2257 | 5 | Gene | gene | PD-L1
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 2285 | 3 | Disease | disease | GBM
38360292 | @GENE_CXCL12 | Cxcl12 | 2362 | 6 | Gene | gene | CXCL12
38360292 | @GENE_CXCR4 | Cxcr4 | 2369 | 5 | Gene | gene | CXCR4
38360292 | @GENE_PDCD1 | Pdcd1 | 2379 | 4 | Gene | gene | PD-1
38360292 | @GENE_CD274 | Cd274 | 2384 | 5 | Gene | gene | PD-L1
38360292 | @DISEASE_Glioblastoma | Glioblastoma | 2464 | 3 | Disease | disease | GBM
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 77 | 31 | Disease | disease | extramedullary multiple myeloma
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 117 | 31 | Disease | disease | Extramedullary multiple myeloma
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 150 | 3 | Disease | disease | EMM
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 180 | 16 | Disease | disease | multiple myeloma
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 198 | 2 | Disease | disease | MM
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 287 | 10 | Disease | disease | EMM tumors
38493239 | @DISEASE_Neoplasms | Neoplasms | 369 | 5 | Disease | disease | tumor
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 487 | 3 | Disease | disease | EMM
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 555 | 3 | Disease | disease | EMM
38493239 | @GENE_KRAS | KRAS | 620 | 4 | Gene | gene | KRAS
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 714 | 3 | Disease | disease | EMM
38493239 | @GENE_CXCR4 | CXCR4 | 826 | 5 | Gene | gene | CXCR4
38493239 | @GENE_CD38 | CD38 | 919 | 4 | Gene | gene | CD38
38493239 | @GENE_SLAMF7 | SLAMF7 | 925 | 6 | Gene | gene | SLAMF7
38493239 | @GENE_GPRC5D | GPRC5D | 933 | 6 | Gene | gene | GPRC5D
38493239 | @GENE_FCRL5 | FCRL5 | 941 | 5 | Gene | gene | FCRH5
38493239 | @GENE_EZH2 | EZH2 | 1062 | 4 | Gene | gene | EZH2
38493239 | @GENE_CD70 | CD70 | 1071 | 4 | Gene | gene | CD70
38493239 | @DISEASE_Neoplasms | Neoplasms | 1154 | 5 | Disease | disease | tumor
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1180 | 3 | Disease | disease | EMM
38493239 | @GENE_CD8A | CD8A | 1195 | 3 | Gene | gene | CD8
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1337 | 3 | Disease | disease | EMM
38493239 | @DISEASE_Multiple_Myeloma | Multiple Myeloma | 1403 | 3 | Disease | disease | EMM
10660567 | @GENE_RANBP1 | Ranbp1 | 71 | 6 | Gene | gene | RanBP1
10660567 | @GENE_RAN | Ran | 79 | 3 | Gene | gene | Ran
10660567 | @GENE_RAN | Ran | 190 | 3 | Gene | gene | Ran
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 201 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RAN | Ran | 218 | 3 | Gene | gene | Ran
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 224 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RAN | Ran | 249 | 3 | Gene | gene | Ran
10660567 | @GENE_RANBP1 | Ranbp1 | 277 | 21 | Gene | gene | Ran-binding protein-1
10660567 | @GENE_RANBP1 | Ranbp1 | 300 | 6 | Gene | gene | RanBP1
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 363 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RAN | Ran | 393 | 3 | Gene | gene | Ran
10660567 | @GENE_RANBP1 | Ranbp1 | 491 | 6 | Gene | gene | RanBP1
10660567 | @GENE_YRB1 | YRB1 | 526 | 4 | Gene | gene | YRB1
10660567 | @GENE_RANBP1 | Ranbp1 | 557 | 6 | Gene | gene | RanBP1
10660567 | @GENE_YRB1 | YRB1 | 594 | 4 | Gene | gene | Yrb1
10660567 | @GENE_RANBP1 | Ranbp1 | 648 | 6 | Gene | gene | RanBP1
10660567 | @GENE_YRB1 | YRB1 | 756 | 4 | Gene | gene | yrb1
10660567 | @GENE_RANBP1 | Ranbp1 | 1012 | 6 | Gene | gene | RanBP1
10660567 | @GENE_RAN | Ran | 1043 | 3 | Gene | gene | Ran
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 1049 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RCC1 | Rcc1 | 1108 | 4 | Gene | gene | RCC1
10660567 | @GENE_RAN | Ran | 1251 | 3 | Gene | gene | Ran
10660567 | @GENE_YRB1 | YRB1 | 1291 | 4 | Gene | gene | yrb1
10660567 | @GENE_RAN | Ran | 1338 | 3 | Gene | gene | Ran
10660567 | @GENE_RANBP1 | Ranbp1 | 1426 | 6 | Gene | gene | RanBP1
10660567 | @GENE_RANBP1 | Ranbp1 | 1509 | 6 | Gene | gene | RanBP1
10660567 | @GENE_YRB1 | YRB1 | 1579 | 4 | Gene | gene | yrb1
10660567 | @GENE_YRB1 | YRB1 | 1619 | 4 | Gene | gene | YRB1
10660567 | @GENE_RAN | Ran | 1671 | 3 | Gene | gene | Ran
10660567 | @GENE_YRB1 | YRB1 | 1719 | 4 | Gene | gene | yrb1
10660567 | @GENE_IPO5 | Ipo5 | 1808 | 10 | Gene | gene | importin-5
10660567 | @GENE_KPNB1 | Kpnb1 | 1822 | 13 | Gene | gene | importin-beta
10660567 | @GENE_RAN | Ran | 1840 | 3 | Gene | gene | Ran
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 1912 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RAN | Ran | 1934 | 3 | Gene | gene | Ran
10660567 | @GENE_IPO5 | Ipo5 | 1946 | 10 | Gene | gene | importin-5
10660567 | @GENE_RANBP1 | Ranbp1 | 2009 | 6 | Gene | gene | RanBP1
10660567 | @GENE_RAN | Ran | 2053 | 3 | Gene | gene | Ran
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 2059 | 3 | Chemical | chemical | GTP
10660567 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 2202 | 3 | Chemical | chemical | GTP
10660567 | @GENE_RAN | Ran | 2212 | 3 | Gene | gene | Ran
11032817 | @GENE_IPO11 | IPO11 | 0 | 11 | Gene | gene | Importin-11
11032817 | @GENE_UBE2E4P | UBE2E4P | 77 | 5 | Gene | gene | UbcM2
11032817 | @GENE_IPO11 | IPO11 | 243 | 11 | Gene | gene | importin-11
11032817 | @GENE_KAP120 | KAP120 | 379 | 5 | Gene | gene | Lph2p
11032817 | @GENE_IPO11 | IPO11 | 430 | 11 | Gene | gene | Importin-11
11032817 | @GENE_RAN | RAN | 461 | 10 | Gene | gene | Ran GTPase
11032817 | @GENE_UBE2E4P | UBE2E4P | 586 | 5 | Gene | gene | UbcM2
11032817 | @GENE_IPO11 | IPO11 | 689 | 11 | Gene | gene | importin-11
11032817 | @GENE_IPO11 | IPO11 | 702 | 11 | Gene | gene | Importin-11
11032817 | @GENE_UBE2E4P | UBE2E4P | 718 | 5 | Gene | gene | UbcM2
11032817 | @GENE_RAN | RAN | 778 | 3 | Gene | gene | Ran
11032817 | @CHEMICAL_Guanosine_Triphosphate | Guanosine Triphosphate | 782 | 3 | Chemical | chemical | GTP
11032817 | @GENE_RAN | RAN | 797 | 3 | Gene | gene | Ran
11032817 | @CHEMICAL_Guanosine_Diphosphate | Guanosine Diphosphate | 801 | 3 | Chemical | chemical | GDP
11032817 | @GENE_UBE2E4P | UBE2E4P | 806 | 5 | Gene | gene | UbcM2
11032817 | @GENE_UBE2E4P | UBE2E4P | 919 | 5 | Gene | gene | UbcM2
11032817 | @GENE_RAN | RAN | 934 | 3 | Gene | gene | Ran
11032817 | @GENE_IPO11 | IPO11 | 942 | 11 | Gene | gene | importin-11
11032817 | @GENE_RAN | RAN | 1049 | 3 | Gene | gene | Ran
11032817 | @GENE_IPO11 | IPO11 | 1093 | 11 | Gene | gene | importin-11
11032817 | @GENE_UBE2E4P | UBE2E4P | 1184 | 5 | Gene | gene | UbcM2
11528126 | @GENE_WEE1 | WEE1 | 134 | 4 | Gene | gene | WEE1
11528126 | @GENE_LMO1 | LMO1 | 143 | 4 | Gene | gene | LMO1
11528126 | @DISEASE_Beckwith_Wiedemann_Syndrome | Beckwith-Wiedemann Syndrome | 224 | 27 | Disease | disease | Beckwith Wiedemann Syndrome
11528126 | @DISEASE_Neoplasms | Neoplasms | 300 | 5 | Disease | disease | tumor
11528126 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 322 | 11 | Disease | disease | lung cancer
11528126 | @DISEASE_Leukemia | Leukemia | 338 | 9 | Disease | disease | leukemias
11528126 | @DISEASE_Neoplasms | Neoplasms | 370 | 5 | Disease | disease | tumor
11528126 | @GENE_LMO1 | LMO1 | 425 | 4 | Gene | gene | LMO1
11528126 | @GENE_WEE1 | WEE1 | 656 | 4 | Gene | gene | WEE1
11528126 | @GENE_WEE1 | WEE1 | 1128 | 4 | Gene | gene | WEE1
11528126 | @GENE_ZFP143 | Zfp143 | 1142 | 6 | Gene | gene | ZNF143
11528126 | @GENE_IPO7 | Ipo7 | 1149 | 6 | Gene | gene | RANBP7
11528126 | @GENE_SCUBE2 | Scube2 | 1156 | 5 | Gene | gene | CEGF1
11528126 | @GENE_ST5 | St5 | 1163 | 3 | Gene | gene | ST5
11528126 | @GENE_LMO1 | Lmo1 | 1175 | 4 | Gene | gene | LMO1
11528126 | @GENE_TUB | Tub | 1188 | 3 | Gene | gene | TUB
11528126 | @GENE_WEE1 | WEE1 | 1433 | 4 | Gene | gene | WEE1
11528126 | @GENE_LMO1 | LMO1 | 1442 | 4 | Gene | gene | LMO1
11528126 | @GENE_WEE1 | WEE1 | 1810 | 4 | Gene | gene | WEE1
11528126 | @GENE_LMO1 | LMO1 | 1819 | 4 | Gene | gene | LMO1
11809816 | @GENE_RPL12 | RPL12 | 0 | 21 | Gene | gene | Ribosomal protein L12
11809816 | @GENE_IPO11 | IPO11 | 73 | 11 | Gene | gene | importin 11
11809816 | @GENE_RPL12 | RPL12 | 424 | 21 | Gene | gene | ribosomal protein L12
11809816 | @GENE_RPL12 | RPL12 | 447 | 5 | Gene | gene | rpL12
11809816 | @GENE_IPO11 | IPO11 | 531 | 11 | Gene | gene | importin 11
11809816 | @GENE_RPL12 | RPL12 | 586 | 5 | Gene | gene | rpL12
11809816 | @GENE_IPO11 | IPO11 | 634 | 11 | Gene | gene | importin 11
11809816 | @GENE_RPL12 | RPL12 | 673 | 5 | Gene | gene | rpL12
11809816 | @GENE_IPO11 | IPO11 | 704 | 11 | Gene | gene | importin 11
11809816 | @GENE_IPO11 | IPO11 | 742 | 11 | Gene | gene | importin 11
11809816 | @GENE_UBE2E4P | UBE2E4P | 765 | 5 | Gene | gene | UbcM2
11809816 | @GENE_RPL23A | RPL23A | 887 | 6 | Gene | gene | rpL23a
11809816 | @GENE_UBE2E4P | UBE2E4P | 990 | 5 | Gene | gene | UbcM2
11809816 | @GENE_IPO11 | IPO11 | 1031 | 11 | Gene | gene | importin 11
11809816 | @GENE_RPL23A | RPL23A | 1094 | 6 | Gene | gene | rpL23a
11809816 | @GENE_RPL12 | RPL12 | 1178 | 5 | Gene | gene | rpL12
11809816 | @GENE_IPO11 | IPO11 | 1213 | 11 | Gene | gene | importin 11
11809816 | @GENE_IPO11 | IPO11 | 1285 | 11 | Gene | gene | importin 11
11809816 | @GENE_RPL12 | RPL12 | 1317 | 5 | Gene | gene | rpL12
11809816 | @GENE_RPL12 | RPL12 | 1383 | 5 | Gene | gene | rpL12
12426392 | @GENE_XPO5 | XPO5 | 0 | 4 | Gene | gene | Exp5
12426392 | @GENE_EEF1A1 | EEF1A1 | 13 | 5 | Gene | gene | eEF1A
12426392 | @GENE_EEF1A1 | EEF1A1 | 304 | 5 | Gene | gene | eEF1A
12426392 | @GENE_XPO5 | XPO5 | 366 | 10 | Gene | gene | exportin 5
12426392 | @GENE_XPO5 | XPO5 | 378 | 4 | Gene | gene | Exp5
12426392 | @GENE_EEF1A1 | EEF1A1 | 444 | 5 | Gene | gene | eEF1A
12426392 | @GENE_XPO5 | XPO5 | 520 | 4 | Gene | gene | Exp5
12426392 | @GENE_EIF2S2 | EIF2S2 | 932 | 4 | Gene | gene | eIF2
12426392 | @GENE_EIF2S2 | EIF2S2 | 938 | 5 | Gene | gene | eIF2B
12426392 | @GENE_EIF3A | EIF3A | 945 | 4 | Gene | gene | eIF3
12426392 | @GENE_EIF4A1 | EIF4A1 | 951 | 6 | Gene | gene | eIF4A1
12426392 | @GENE_EIF5 | EIF5 | 959 | 4 | Gene | gene | eIF5
12426392 | @GENE_EIF5B | EIF5B | 968 | 5 | Gene | gene | eIF5B
12426392 | @GENE_EEF1A1 | EEF1A1 | 1006 | 5 | Gene | gene | eEF1A
12426392 | @GENE_EEF1B2P2 | EEF1B2P2 | 1013 | 5 | Gene | gene | eEF1B
12426392 | @GENE_EEF2 | EEF2 | 1023 | 4 | Gene | gene | eEF2
12426392 | @GENE_ETF1 | ETF1 | 1056 | 4 | Gene | gene | eRF1
12426392 | @GENE_XPO5 | XPO5 | 1104 | 4 | Gene | gene | Exp5
12426392 | @GENE_IPO13 | IPO13 | 1113 | 11 | Gene | gene | importin 13
12426392 | @GENE_XPO1 | XPO1 | 1126 | 4 | Gene | gene | CRM1
12670497 | @GENE_PTPA | PTPA | 157 | 4 | Gene | gene | PP2A
12670497 | @GENE_IPO9 | IPO9 | 289 | 10 | Gene | gene | importin 9
12670497 | @GENE_IPO9 | IPO9 | 360 | 10 | Gene | gene | importin 9
12670497 | @CHEMICAL_microcystin | microcystin | 450 | 11 | Chemical | chemical | microcystin
12670497 | @CHEMICAL_Sepharose | Sepharose | 462 | 9 | Chemical | chemical | Sepharose
12670497 | @CHEMICAL_Okadaic_Acid | Okadaic Acid | 664 | 12 | Chemical | chemical | okadaic acid
12670497 | @GENE_PTPA | PTPA | 694 | 4 | Gene | gene | PP2A
12670497 | @GENE_PTPA | PTPA | 860 | 4 | Gene | gene | PP2A
12861017 | @GENE_RAG2 | RAG2 | 97 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG1 | RAG1 | 176 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 186 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG1 | RAG1 | 213 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 245 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 317 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 413 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 512 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG1 | RAG1 | 553 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 562 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 687 | 5 | Gene | gene | RAG-2
12861017 | @GENE_IPO5 | IPO5 | 734 | 10 | Gene | gene | Importin 5
12861017 | @GENE_RAG2 | RAG2 | 781 | 5 | Gene | gene | RAG-2
12861017 | @GENE_IPO5 | IPO5 | 797 | 10 | Gene | gene | Importin 5
12861017 | @GENE_RAG2 | RAG2 | 867 | 5 | Gene | gene | RAG-2
12861017 | @GENE_IPO5 | IPO5 | 878 | 10 | Gene | gene | Importin 5
12861017 | @GENE_RAG1 | RAG1 | 943 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 1000 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG1 | RAG1 | 1043 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 1067 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG1 | RAG1 | 1348 | 5 | Gene | gene | RAG-1
12861017 | @GENE_RAG2 | RAG2 | 1384 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 1440 | 5 | Gene | gene | RAG-2
12861017 | @GENE_RAG2 | RAG2 | 1485 | 5 | Gene | gene | RAG-2
15545318 | @GENE_UBE2E1 | Ube2e1 | 432 | 5 | Gene | gene | UbcM2
15545318 | @GENE_IPO11 | Ipo11 | 489 | 11 | Gene | gene | importin-11
15545318 | @GENE_UBE2E4P | UBE2E4P | 544 | 5 | Gene | gene | UbcM2
15545318 | @GENE_UBE2E1 | UBE2E1 | 585 | 5 | Gene | gene | UbcH6
15545318 | @GENE_UBE2E2 | UBE2E2 | 595 | 6 | Gene | gene | UBE2E2
15545318 | @CHEMICAL_Cysteine | Cysteine | 670 | 8 | Chemical | chemical | cysteine
15545318 | @GENE_IPO11 | Ipo11 | 783 | 11 | Gene | gene | importin-11
16134771 | @DISEASE_Asthma | Asthma | 14 | 6 | Disease | disease | asthma
16134771 | @DISEASE_Status_Asthmaticus | Status Asthmaticus | 136 | 9 | Disease | disease | asthmatic
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 332 | 9 | Gene | gene | ovalbumin
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 343 | 3 | Gene | gene | OVA
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 413 | 3 | Gene | gene | OVA
16134771 | @CHEMICAL_aluminum_sulfate | aluminum sulfate | 422 | 4 | Chemical | chemical | alum
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 492 | 3 | Gene | gene | OVA
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 540 | 3 | Gene | gene | OVA
16134771 | @CHEMICAL_aluminum_sulfate | aluminum sulfate | 549 | 4 | Chemical | chemical | alum
16134771 | @GENE_KPNA6 | Kpna6 | 555 | 6 | Gene | gene | IPOA-7
16134771 | @GENE_IPO7 | Ipo7 | 575 | 5 | Gene | gene | IPO-7
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 604 | 3 | Gene | gene | OVA
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 657 | 3 | Gene | gene | OVA
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 716 | 3 | Gene | gene | OVA
16134771 | @DISEASE_Eosinophilia | Eosinophilia | 946 | 12 | Disease | disease | eosinophilia
16134771 | @DISEASE_Inflammation | Inflammation | 960 | 19 | Disease | disease | airway inflammation
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 985 | 3 | Gene | gene | OVA
16134771 | @GENE_LOC105243590 | LOC105243590 | 1006 | 4 | Gene | gene | IgG1
16134771 | @GENE_KPNA6 | Kpna6 | 1058 | 6 | Gene | gene | IPOA-7
16134771 | @GENE_IPO7 | Ipo7 | 1070 | 5 | Gene | gene | IPO-7
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 1204 | 3 | Gene | gene | OVA
16134771 | @GENE_LOC105243590 | LOC105243590 | 1217 | 4 | Gene | gene | IgG1
16134771 | @GENE_SERPINB1_PS1 | Serpinb1-ps1 | 1276 | 3 | Gene | gene | OVA
16134771 | @CHEMICAL_aluminum_sulfate | aluminum sulfate | 1285 | 4 | Chemical | chemical | alum
16134771 | @DISEASE_Status_Asthmaticus | Status Asthmaticus | 1384 | 9 | Disease | disease | asthmatic
17848547 | @GENE_ZNF467 | ZNF467 | 55 | 3 | Gene | gene | EZI
17848547 | @GENE_IPO7 | IPO7 | 74 | 10 | Gene | gene | importin-7
17848547 | @GENE_XPO1 | XPO1 | 114 | 4 | Gene | gene | CRM1
17848547 | @GENE_ZNF467 | ZNF467 | 370 | 3 | Gene | gene | EZI
17848547 | @GENE_ZNF467 | ZNF467 | 374 | 6 | Gene | gene | Zfp467
17848547 | @GENE_ZNF467 | ZNF467 | 565 | 3 | Gene | gene | EZI
17848547 | @GENE_ZNF467 | ZNF467 | 786 | 3 | Gene | gene | EZI
17848547 | @GENE_ZNF467 | ZNF467 | 920 | 3 | Gene | gene | EZI
17848547 | @GENE_XPO1 | XPO1 | 1007 | 4 | Gene | gene | CRM1
17848547 | @CHEMICAL_leptomycin_B | leptomycin B | 1022 | 13 | Chemical | chemical | leptomycin B.
17848547 | @GENE_IPO7 | IPO7 | 1163 | 10 | Gene | gene | importin-7
17848547 | @GENE_ZNF467 | ZNF467 | 1209 | 3 | Gene | gene | EZI
17848547 | @GENE_IPO7 | IPO7 | 1275 | 10 | Gene | gene | importin-7
17848547 | @GENE_ZNF467 | ZNF467 | 1342 | 3 | Gene | gene | EZI
17848547 | @GENE_ZNF467 | ZNF467 | 1386 | 3 | Gene | gene | EZI
17848547 | @GENE_IPO7 | IPO7 | 1419 | 10 | Gene | gene | importin-7
17848547 | @GENE_IPO7 | IPO7 | 1506 | 10 | Gene | gene | importin-7
17848547 | @GENE_XPO1 | XPO1 | 1552 | 4 | Gene | gene | CRM1
19204005 | @GENE_DR1 | DR1 | 43 | 19 | Gene | gene | negative cofactor 2
19204005 | @GENE_DR1 | DR1 | 68 | 19 | Gene | gene | negative cofactor 2
19204005 | @GENE_DR1 | DR1 | 89 | 3 | Gene | gene | NC2
19204005 | @GENE_DRAP1 | DRAP1 | 141 | 8 | Gene | gene | NC2alpha
19204005 | @GENE_DR1 | DR1 | 154 | 7 | Gene | gene | NC2beta
19204005 | @GENE_DRAP1 | DRAP1 | 385 | 8 | Gene | gene | NC2alpha
19204005 | @GENE_DR1 | DR1 | 398 | 7 | Gene | gene | NC2beta
19204005 | @GENE_KPNA1 | KPNA1 | 607 | 19 | Gene | gene | importin alpha/beta
19204005 | @GENE_DR1 | DR1 | 683 | 3 | Gene | gene | NC2
19204005 | @GENE_DR1 | DR1 | 804 | 3 | Gene | gene | NC2
19204005 | @GENE_RAN | RAN | 830 | 3 | Gene | gene | Ran
19204005 | @GENE_XPO1 | XPO1 | 883 | 4 | Gene | gene | Crm1
19204005 | @GENE_XPO1 | XPO1 | 888 | 10 | Gene | gene | exportin 1
19204005 | @GENE_DR1 | DR1 | 971 | 7 | Gene | gene | NC2beta
19204005 | @GENE_DRAP1 | DRAP1 | 993 | 8 | Gene | gene | NC2alpha
19204005 | @GENE_DRAP1 | DRAP1 | 1113 | 8 | Gene | gene | NC2alpha
19204005 | @GENE_DR1 | DR1 | 1139 | 7 | Gene | gene | NC2beta
19204005 | @GENE_DR1 | DR1 | 1185 | 3 | Gene | gene | NC2
19204005 | @GENE_KPNA1 | KPNA1 | 1264 | 19 | Gene | gene | importin alpha/beta
19204005 | @GENE_DR1 | DR1 | 1315 | 3 | Gene | gene | NC2
19204005 | @GENE_DR1 | DR1 | 1345 | 3 | Gene | gene | NC2
19204005 | @GENE_IPO13 | IPO13 | 1416 | 11 | Gene | gene | importin 13
19204005 | @GENE_IPO13 | IPO13 | 1437 | 11 | Gene | gene | importin 13
