31679624 | @GENE_CLCN3 | Clcn3 | 0 | 5 | Gene | gene | ClC-3
38266761 | @GENE_CARTPT | CARTPT | 71 | 5 | Gene | gene | CAR T
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 103 | 15 | Disease | disease | T cell lymphoma
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 120 | 3 | Disease | disease | TCL
38266761 | @GENE_CD19 | CD19 | 155 | 4 | Gene | gene | CD19
38266761 | @GENE_NR1I3 | NR1I3 | 160 | 25 | Gene | gene | chimeric antigen receptor
38266761 | @GENE_NR1I3 | NR1I3 | 187 | 3 | Gene | gene | CAR
38266761 | @DISEASE_Lymphoma_B_Cell | Lymphoma B-Cell | 217 | 27 | Disease | disease | non-Hodgkin B cell lymphoma
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 250 | 3 | Disease | disease | TCL
38266761 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 312 | 11 | Disease | disease | lung cancer
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 329 | 3 | Disease | disease | TCL
38266761 | @GENE_CD8A | CD8A | 343 | 3 | Gene | gene | CD8
38266761 | @GENE_JAK3 | JAK3 | 374 | 4 | Gene | gene | JAK3
38266761 | @GENE_NR1I3 | NR1I3 | 398 | 3 | Gene | gene | CAR
38266761 | @GENE_CARTPT | CARTPT | 492 | 5 | Gene | gene | CAR T
38266761 | @DISEASE_Lung_Neoplasms | Lung Neoplasms | 514 | 11 | Disease | disease | lung cancer
38266761 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 567 | 18 | Disease | disease | primary malignancy
38266761 | @GENE_NR1I3 | NR1I3 | 603 | 3 | Gene | gene | CAR
38266761 | @GENE_CD19 | CD19 | 610 | 4 | Gene | gene | CD19
38266761 | @DISEASE_Brain_Neoplasms | Brain Neoplasms | 764 | 18 | Disease | disease | primary malignancy
38266761 | @DISEASE_Hematologic_Neoplasms | Hematologic Neoplasms | 844 | 26 | Disease | disease | hematological malignancies
38266761 | @DISEASE_Hematologic_Neoplasms | Hematologic Neoplasms | 960 | 26 | Disease | disease | hematological malignancies
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 1009 | 3 | Disease | disease | TCL
38266761 | @DISEASE_Lymphoma_T_Cell | Lymphoma T-Cell | 1052 | 3 | Disease | disease | TCL
38266761 | @GENE_NR1I3 | NR1I3 | 1062 | 3 | Gene | gene | CAR
38352883 | @GENE_MET | MET | 147 | 5 | Gene | gene | c-MET
38352883 | @DISEASE_Neoplasms | Neoplasms | 287 | 6 | Disease | disease | cancer
38352883 | @DISEASE_Neoplasms | Neoplasms | 347 | 6 | Disease | disease | cancer
38352883 | @DISEASE_Neoplasms | Neoplasms | 626 | 6 | Disease | disease | cancer
38352883 | @DISEASE_Neoplasms | Neoplasms | 755 | 6 | Disease | disease | cancer
38352883 | @DISEASE_Neoplasms | Neoplasms | 894 | 7 | Disease | disease | -cancer
38352883 | @DISEASE_Glioma | Glioma | 970 | 6 | Disease | disease | glioma
38352883 | @GENE_MET | MET | 1063 | 5 | Gene | gene | c-MET
38352883 | @DISEASE_Neoplasms | Neoplasms | 1156 | 5 | Disease | disease | tumor
38352883 | @DISEASE_Neoplasms | Neoplasms | 1224 | 7 | Disease | disease | cancers
38352883 | @DISEASE_Glioma | Glioma | 1364 | 6 | Disease | disease | glioma
38352883 | @DISEASE_Glioma | Glioma | 1436 | 6 | Disease | disease | glioma
38352883 | @DISEASE_Fibular_hypoplasia_and_complex_brachydactyly | Fibular hypoplasia and complex brachydactyly | 1456 | 4 | Disease | disease | pan-
38352883 | @DISEASE_Neoplasms | Neoplasms | 1460 | 6 | Disease | disease | cancer
38352883 | @GENE_DSP | DSP | 1476 | 3 | Gene | gene | DSP
38352883 | @GENE_DSP | DSP | 1557 | 3 | Gene | gene | DSP
38352883 | @DISEASE_Glioma | Glioma | 1656 | 6 | Disease | disease | glioma
38352883 | @GENE_CD274 | CD274 | 1693 | 5 | Gene | gene | PD-L1
38352883 | @GENE_MET | MET | 1799 | 5 | Gene | gene | c-MET
38352883 | @DISEASE_Neoplasms | Neoplasms | 1824 | 5 | Disease | disease | tumor
38352883 | @GENE_JAK3 | JAK3 | 1846 | 4 | Gene | gene | JAK3
38352883 | @GENE_STAT3 | STAT3 | 1851 | 5 | Gene | gene | STAT3
38352883 | @GENE_CD274 | CD274 | 1857 | 5 | Gene | gene | PD-L1
38352883 | @DISEASE_Glioma | Glioma | 1880 | 6 | Disease | disease | glioma
38352883 | @GENE_MET | MET | 1937 | 5 | Gene | gene | c-MET
38352883 | @GENE_CD8A | CD8A | 1976 | 3 | Gene | gene | CD8
38352883 | @DISEASE_Neoplasms | Neoplasms | 2107 | 7 | Disease | disease | -cancer
38352883 | @DISEASE_Neoplasms | Neoplasms | 2192 | 6 | Disease | disease | cancer
38352883 | @DISEASE_Glioma | Glioma | 2343 | 6 | Disease | disease | glioma
38352883 | @GENE_MET | MET | 2403 | 5 | Gene | gene | C-MET
38352883 | @DISEASE_Neoplasms | Neoplasms | 2444 | 5 | Disease | disease | tumor
38352883 | @DISEASE_Glioma | Glioma | 2525 | 6 | Disease | disease | glioma
38547614 | @CHEMICAL_baicalein | baicalein | 0 | 9 | Chemical | chemical | Baicalein
38547614 | @DISEASE_Death | Death | 21 | 19 | Disease | disease | cardiomyocyte death
38547614 | @DISEASE_Myocarditis | Myocarditis | 44 | 3 | Disease | disease | EAM
38547614 | @DISEASE_Myocarditis | Myocarditis | 119 | 35 | Disease | disease | experimental autoimmune myocarditis
38547614 | @DISEASE_Myocarditis | Myocarditis | 156 | 3 | Disease | disease | EAM
38547614 | @DISEASE_Myocarditis | Myocarditis | 197 | 11 | Disease | disease | myocarditis
38547614 | @DISEASE_Myocarditis | Myocarditis | 291 | 3 | Disease | disease | EAM
38547614 | @CHEMICAL_baicalein | baicalein | 323 | 9 | Chemical | chemical | Baicalein
38547614 | @CHEMICAL_baicalein | baicalein | 334 | 23 | Chemical | chemical | 5,6,7-trihydroxyflavone
38547614 | @DISEASE_Inflammation | Inflammation | 480 | 12 | Disease | disease | inflammatory
38547614 | @DISEASE_Autoimmune_Diseases | Autoimmune Diseases | 573 | 19 | Disease | disease | autoimmune diseases
38547614 | @DISEASE_Myocarditis | Myocarditis | 617 | 3 | Disease | disease | EAM
38547614 | @DISEASE_Inflammation | Inflammation | 897 | 12 | Disease | disease | inflammatory
38547614 | @DISEASE_Myocarditis | Myocarditis | 1048 | 3 | Disease | disease | EAM
38547614 | @DISEASE_Death | Death | 1313 | 5 | Disease | disease | death
38547614 | @DISEASE_Myocarditis | Myocarditis | 1326 | 3 | Disease | disease | EAM
38547614 | @DISEASE_Leukemic_Infiltration | Leukemic Infiltration | 1482 | 24 | Disease | disease | inflammatory infiltrates
38547614 | @DISEASE_Death | Death | 2091 | 19 | Disease | disease | cardiomyocyte death
38547614 | @DISEASE_Myocarditis | Myocarditis | 2114 | 3 | Disease | disease | EAM
3150915 | @CHEMICAL_cefclidin | cefclidin | 21 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Cephalosporins | Cephalosporins | 37 | 13 | Chemical | chemical | cephalosporin
3150915 | @CHEMICAL_cefclidin | cefclidin | 129 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Cephalosporins | Cephalosporins | 322 | 13 | Chemical | chemical | cephalosporin
3150915 | @CHEMICAL_Ceftazidime | Ceftazidime | 363 | 11 | Chemical | chemical | ceftazidime
3150915 | @CHEMICAL_cefpirome | cefpirome | 376 | 9 | Chemical | chemical | cefpirome
3150915 | @CHEMICAL_Cefepime | Cefepime | 387 | 8 | Chemical | chemical | cefepime
3150915 | @CHEMICAL_Imipenem | Imipenem | 397 | 8 | Chemical | chemical | imipenem
3150915 | @CHEMICAL_Gentamicins | Gentamicins | 411 | 10 | Chemical | chemical | gentamicin
3150915 | @CHEMICAL_cefclidin | cefclidin | 423 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Ceftazidime | Ceftazidime | 711 | 11 | Chemical | chemical | ceftazidime
3150915 | @CHEMICAL_Cefepime | Cefepime | 750 | 8 | Chemical | chemical | cefepime
3150915 | @CHEMICAL_cefpirome | cefpirome | 763 | 9 | Chemical | chemical | cefpirome
3150915 | @CHEMICAL_Ceftazidime | Ceftazidime | 870 | 11 | Chemical | chemical | ceftazidime
3150915 | @CHEMICAL_cefclidin | cefclidin | 883 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Imipenem | Imipenem | 900 | 8 | Chemical | chemical | imipenem
3150915 | @CHEMICAL_Piperacillin | Piperacillin | 911 | 12 | Chemical | chemical | piperacillin
3150915 | @CHEMICAL_Aztreonam | Aztreonam | 926 | 9 | Chemical | chemical | aztreonam
3150915 | @CHEMICAL_Tobramycin | Tobramycin | 942 | 10 | Chemical | chemical | tobramycin
3150915 | @CHEMICAL_cefclidin | cefclidin | 1101 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Ceftazidime | Ceftazidime | 1180 | 11 | Chemical | chemical | ceftazidime
3150915 | @CHEMICAL_cefclidin | cefclidin | 1197 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_Cefepime | Cefepime | 1225 | 8 | Chemical | chemical | cefepime
3150915 | @CHEMICAL_cefpirome | cefpirome | 1238 | 9 | Chemical | chemical | cefpirome
3150915 | @CHEMICAL_cefclidin | cefclidin | 1488 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_cefclidin | cefclidin | 1554 | 6 | Chemical | chemical | E-1040
3150915 | @CHEMICAL_cefclidin | cefclidin | 1562 | 6 | Chemical | chemical | E-1040
7695279 | @CHEMICAL_cefozopran | cefozopran | 21 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Cephalosporins | Cephalosporins | 37 | 13 | Chemical | chemical | cephalosporin
7695279 | @CHEMICAL_cefozopran | cefozopran | 174 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Ceftazidime | Ceftazidime | 343 | 11 | Chemical | chemical | ceftazidime
7695279 | @CHEMICAL_Ceftriaxone | Ceftriaxone | 356 | 11 | Chemical | chemical | ceftriaxone
7695279 | @CHEMICAL_Imipenem | Imipenem | 373 | 8 | Chemical | chemical | imipenem
7695279 | @CHEMICAL_cefozopran | cefozopran | 416 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_cefozopran | cefozopran | 521 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Ceftazidime | Ceftazidime | 572 | 11 | Chemical | chemical | ceftazidime
7695279 | @CHEMICAL_Ceftriaxone | Ceftriaxone | 588 | 11 | Chemical | chemical | ceftriaxone
7695279 | @CHEMICAL_cefozopran | cefozopran | 694 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Imipenem | Imipenem | 831 | 8 | Chemical | chemical | imipenem
7695279 | @CHEMICAL_Ceftazidime | Ceftazidime | 844 | 11 | Chemical | chemical | ceftazidime
7695279 | @CHEMICAL_cefozopran | cefozopran | 871 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Ceftazidime | Ceftazidime | 886 | 11 | Chemical | chemical | ceftazidime
7695279 | @CHEMICAL_Imipenem | Imipenem | 902 | 8 | Chemical | chemical | imipenem
7695279 | @CHEMICAL_cefozopran | cefozopran | 1004 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Methicillin | Methicillin | 1184 | 11 | Chemical | chemical | Methicillin
7695279 | @CHEMICAL_cefozopran | cefozopran | 1229 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Methicillin | Methicillin | 1279 | 11 | Chemical | chemical | methicillin
7695279 | @CHEMICAL_cefozopran | cefozopran | 1781 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_cefozopran | cefozopran | 1827 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_cefozopran | cefozopran | 2142 | 8 | Chemical | chemical | SCE-2787
7695279 | @CHEMICAL_Cephalosporins | Cephalosporins | 2214 | 13 | Chemical | chemical | cephalosporin
7699694 | @GENE_AMPC | ampC | 140 | 14 | Gene | gene | beta-lactamase
7699694 | @GENE_AMPC | ampC | 177 | 14 | Gene | gene | beta-lactamase
7699694 | @GENE_AMPC | ampC | 333 | 14 | Gene | gene | beta-lactamase
7699694 | @CHEMICAL_Cephalosporins | Cephalosporins | 394 | 14 | Chemical | chemical | cephalosporins
7699694 | @CHEMICAL_Tazobactam | Tazobactam | 899 | 10 | Chemical | chemical | tazobactam
7699694 | @CHEMICAL_Tazobactam | Tazobactam | 987 | 10 | Chemical | chemical | tazobactam
7699694 | @CHEMICAL_sephadex | sephadex | 1438 | 8 | Chemical | chemical | Sephadex
7699694 | @CHEMICAL_sephadex | sephadex | 1619 | 8 | Chemical | chemical | sephadex
10322150 | @GENE_KIT | Kit | 219 | 5 | Gene | gene | c-kit
10322150 | @GENE_FLT3 | Flt3 | 226 | 4 | Gene | gene | flt3
10322150 | @GENE_FLT3 | Flt3 | 231 | 4 | Gene | gene | flk2
10322150 | @GENE_CXCR4 | Cxcr4 | 237 | 5 | Gene | gene | CXCR4
10506573 | @CHEMICAL_Calcium | Calcium | 236 | 7 | Chemical | chemical | calcium
10506573 | @DISEASE_HIV_Infections | HIV Infections | 346 | 15 | Disease | disease | HIV-1 infection
10506573 | @GENE_CXCR4 | CXCR4 | 814 | 5 | Gene | gene | CXCR4
10506573 | @GENE_JAK2 | JAK2 | 986 | 4 | Gene | gene | JAK2
10506573 | @GENE_JAK3 | JAK3 | 995 | 4 | Gene | gene | JAK3
10506573 | @GENE_JAK2 | JAK2 | 1035 | 4 | Gene | gene | JAK2
10506573 | @GENE_JAK3 | JAK3 | 1044 | 4 | Gene | gene | JAK3
10506573 | @GENE_CXCR4 | CXCR4 | 1064 | 5 | Gene | gene | CXCR4
10506573 | @GENE_NR0B2 | NR0B2 | 1396 | 4 | Gene | gene | Shp1
10506573 | @GENE_CXCR4 | CXCR4 | 1410 | 5 | Gene | gene | CXCR4
10506573 | @GENE_CXCR4 | CXCR4 | 1517 | 5 | Gene | gene | CXCR4
11278738 | @GENE_CCL5 | CCL5 | 0 | 6 | Gene | gene | Rantes
11278738 | @GENE_JAK2 | JAK2 | 17 | 4 | Gene | gene | Jak2
11278738 | @GENE_JAK3 | JAK3 | 26 | 4 | Gene | gene | Jak3
11278738 | @GENE_CCL5 | CCL5 | 111 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCL5 | CCL5 | 119 | 60 | Gene | gene | regulated on activation normal T cell expressed and secreted
11278738 | @GENE_CCR5 | CCR5 | 206 | 23 | Gene | gene | CC chemokine receptor 5
11278738 | @GENE_CCR5 | CCR5 | 231 | 4 | Gene | gene | CCR5
11278738 | @GENE_CCL5 | CCL5 | 334 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 355 | 4 | Gene | gene | CCR5
11278738 | @GENE_STAT1 | STAT1 | 371 | 5 | Gene | gene | Stat1
11278738 | @GENE_STAT3 | STAT3 | 381 | 5 | Gene | gene | Stat3
11278738 | @GENE_FOS | FOS | 547 | 5 | Gene | gene | c-fos
11278738 | @GENE_CCL5 | CCL5 | 565 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 576 | 4 | Gene | gene | CCR5
11278738 | @GENE_CCL5 | CCL5 | 640 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 677 | 4 | Gene | gene | CCR5
11278738 | @GENE_CCL5 | CCL5 | 711 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 794 | 4 | Gene | gene | CCR5
11278738 | @GENE_JAK2 | JAK2 | 800 | 4 | Gene | gene | Jak2
11278738 | @GENE_JAK3 | JAK3 | 810 | 4 | Gene | gene | Jak3
11278738 | @GENE_CCL5 | CCL5 | 816 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCL5 | CCL5 | 915 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 922 | 4 | Gene | gene | CCR5
11278738 | @CHEMICAL_Tyrosine | Tyrosine | 936 | 8 | Chemical | chemical | tyrosine
11278738 | @CHEMICAL_Tyrosine | Tyrosine | 1105 | 8 | Chemical | chemical | tyrosine
11278738 | @GENE_CCL5 | CCL5 | 1128 | 6 | Gene | gene | RANTES
11278738 | @GENE_CDKL2 | CDKL2 | 1178 | 3 | Gene | gene | p56
11278738 | @GENE_LCK | LCK | 1182 | 3 | Gene | gene | lck
11278738 | @GENE_JAK3 | JAK3 | 1210 | 4 | Gene | gene | Jak3
11278738 | @GENE_CCL5 | CCL5 | 1281 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCL5 | CCL5 | 1314 | 6 | Gene | gene | RANTES
11278738 | @GENE_SLTM | SLTM | 1325 | 3 | Gene | gene | Met
11278738 | @GENE_CCL5 | CCL5 | 1329 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCR5 | CCR5 | 1354 | 4 | Gene | gene | CCR5
11278738 | @CHEMICAL_Tyrosine | Tyrosine | 1376 | 8 | Chemical | chemical | tyrosine
11278738 | @GENE_CCL5 | CCL5 | 1459 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCL5 | CCL5 | 1520 | 6 | Gene | gene | RANTES
11278738 | @GENE_CCL5 | CCL5 | 1624 | 6 | Gene | gene | RANTES
11278738 | @GENE_MAPK14 | MAPK14 | 1675 | 14 | Gene | gene | p38 MAP kinase
11278738 | @GENE_MAPK14 | MAPK14 | 1746 | 3 | Gene | gene | p38
11278738 | @GENE_MAPKAPK2 | MAPKAPK2 | 1751 | 46 | Gene | gene | MAP kinase-activated protein (MAPKAP) kinase-2
11278738 | @GENE_CCL5 | CCL5 | 1829 | 6 | Gene | gene | RANTES
11278738 | @GENE_MAPK14 | MAPK14 | 1846 | 14 | Gene | gene | p38 MAP kinase
11278738 | @GENE_MAPKAPK2 | MAPKAPK2 | 1879 | 15 | Gene | gene | MAPKAP kinase-2
11278738 | @GENE_MAPK14 | MAPK14 | 1941 | 14 | Gene | gene | p38 MAP kinase
11278738 | @GENE_CCL5 | CCL5 | 1959 | 6 | Gene | gene | RANTES
12096225 | @DISEASE_Spondylarthropathies | Spondylarthropathies | 76 | 19 | Disease | disease | spondyloarthropathy
12096225 | @DISEASE_Spondylarthropathies | Spondylarthropathies | 234 | 19 | Disease | disease | spondyloarthropathy
12096225 | @DISEASE_Spondylarthropathies | Spondylarthropathies | 255 | 3 | Disease | disease | SpA
12096225 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 261 | 20 | Disease | disease | rheumatoid arthritis
12096225 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 283 | 2 | Disease | disease | RA
12096225 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 291 | 19 | Disease | disease | psoriatic arthritis
12096225 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 312 | 3 | Disease | disease | PsA
12096225 | @DISEASE_Arthritis | Arthritis | 644 | 9 | Disease | disease | arthritis
12096225 | @GENE_MNDA | MNDA | 722 | 4 | Gene | gene | MNDA
12096225 | @GENE_MNDA | MNDA | 728 | 39 | Gene | gene | myeloid nuclear differentiation antigen
12096225 | @GENE_ABCC8 | ABCC8 | 770 | 4 | Gene | gene | MRP8
12096225 | @GENE_S100A9 | S100A9 | 779 | 5 | Gene | gene | MRP14
12096225 | @GENE_JAK3 | JAK3 | 854 | 4 | Gene | gene | JAK3
12096225 | @GENE_JAK3 | JAK3 | 860 | 14 | Gene | gene | janus kinase 3
12096225 | @GENE_MAPK14 | MAPK14 | 891 | 3 | Gene | gene | p38
12096225 | @GENE_TNFRSF1B | TNFRSF1B | 941 | 5 | Gene | gene | TNFR2
12096225 | @GENE_TNFRSF1B | TNFRSF1B | 947 | 3 | Gene | gene | p75
12096225 | @GENE_CCR1 | CCR1 | 952 | 29 | Gene | gene | C-C-chemokine receptor type 1
12096225 | @GENE_CCR1 | CCR1 | 983 | 4 | Gene | gene | CCR1
12096225 | @GENE_CXCR4 | CXCR4 | 990 | 31 | Gene | gene | C-X-C-chemokine receptor type 4
12096225 | @GENE_CXCR4 | CXCR4 | 1023 | 5 | Gene | gene | CXCR4
12096225 | @GENE_ITGB1 | ITGB1 | 1034 | 14 | Gene | gene | integrin beta1
12096225 | @GENE_IL1B | IL1B | 1079 | 22 | Gene | gene | interleukin (IL) 1beta
12096225 | @GENE_CXCL8 | CXCL8 | 1106 | 4 | Gene | gene | IL-8
12096225 | @GENE_CXCR4 | CXCR4 | 1126 | 5 | Gene | gene | CXCR4
12096225 | @DISEASE_Arthritis | Arthritis | 1164 | 9 | Disease | disease | arthritis
12096225 | @GENE_CXCL12 | CXCL12 | 1239 | 29 | Gene | gene | stromal cell-derived factor 1
12096225 | @GENE_CXCL12 | CXCL12 | 1270 | 5 | Gene | gene | SDF-1
12096225 | @DISEASE_Arthritis | Arthritis | 1297 | 9 | Disease | disease | arthritis
12096225 | @GENE_CXCR4 | CXCR4 | 1332 | 5 | Gene | gene | CXCR4
12096225 | @GENE_CXCL12 | CXCL12 | 1338 | 5 | Gene | gene | SDF-1
12096225 | @DISEASE_Inflammation | Inflammation | 1363 | 12 | Disease | disease | inflammatory
12096225 | @DISEASE_Arthritis_Rheumatoid | Arthritis Rheumatoid | 1385 | 2 | Disease | disease | RA
12096225 | @DISEASE_Arthritis_Psoriatic | Arthritis Psoriatic | 1389 | 3 | Disease | disease | PsA
12096225 | @DISEASE_Spondylarthropathies | Spondylarthropathies | 1397 | 4 | Disease | disease | SpA.
12482141 | @GENE_ITGAL | ITGAL | 531 | 5 | Gene | gene | CD11a
12482141 | @GENE_ITGAL | ITGAL | 543 | 4 | Gene | gene | LFA1
12482141 | @GENE_CD80 | CD80 | 565 | 4 | Gene | gene | B7.1
12482141 | @GENE_CD86 | CD86 | 570 | 4 | Gene | gene | B7.2
12482141 | @GENE_PTPRC | PTPRC | 646 | 4 | Gene | gene | CD45
12482141 | @GENE_JAK3 | JAK3 | 852 | 4 | Gene | gene | JAK3
12482141 | @CHEMICAL_2_cyano_3_hydroxy_N_(4_(trifluoromethyl)phenyl)_2_hepten_6_ynamide | 2-cyano-3-hydroxy-N-(4-(trifluoromethyl)phenyl)-2-hepten-6-ynamide | 862 | 5 | Chemical | chemical | FK778
12482141 | @CHEMICAL_Leflunomide | Leflunomide | 871 | 11 | Chemical | chemical | leflunomide
12482141 | @CHEMICAL_Fingolimod_Hydrochloride | Fingolimod Hydrochloride | 1046 | 6 | Chemical | chemical | FTY720
12482141 | @CHEMICAL_sphingosine_1_phosphate | sphingosine 1-phosphate | 1109 | 23 | Chemical | chemical | sphingosine-1 phosphate
12482141 | @GENE_CCR1 | CCR1 | 1333 | 4 | Gene | gene | CCR1
12482141 | @GENE_CXCR3 | CXCR3 | 1339 | 5 | Gene | gene | CXCR3
12482141 | @GENE_CCR5 | CCR5 | 1349 | 4 | Gene | gene | CCR5
14660590 | @CHEMICAL_Cephalosporins | Cephalosporins | 31 | 14 | Chemical | chemical | cephalosporins
14660590 | @CHEMICAL_Cephalosporins | Cephalosporins | 219 | 14 | Chemical | chemical | cephalosporins
14660590 | @CHEMICAL_Cephalosporins | Cephalosporins | 656 | 14 | Chemical | chemical | cephalosporins
14660590 | @CHEMICAL_Cefotaxime | Cefotaxime | 679 | 10 | Chemical | chemical | cefotaxime
14660590 | @CHEMICAL_Ceftazidime | Ceftazidime | 694 | 11 | Chemical | chemical | ceftazidime
14660590 | @CHEMICAL_Organophosphonates | Organophosphonates | 886 | 11 | Chemical | chemical | phosphonate
14660590 | @CHEMICAL_Cefotaxime | Cefotaxime | 965 | 10 | Chemical | chemical | cefotaxime
14660590 | @CHEMICAL_Organophosphonates | Organophosphonates | 1020 | 11 | Chemical | chemical | phosphonate
14660590 | @CHEMICAL_Serine | Serine | 1155 | 6 | Chemical | chemical | serine
14660590 | @CHEMICAL_Cefotaxime | Cefotaxime | 1315 | 10 | Chemical | chemical | cefotaxime
14660590 | @CHEMICAL_Cefotaxime | Cefotaxime | 1612 | 10 | Chemical | chemical | cefotaxime
14660590 | @CHEMICAL_Water | Water | 1822 | 5 | Chemical | chemical | water
14660590 | @CHEMICAL_Cephalosporins | Cephalosporins | 1916 | 14 | Chemical | chemical | cephalosporins
19104082 | @GENE_IFNG | IFNG | 23 | 9 | Gene | gene | IFN-gamma
19104082 | @DISEASE_Inflammation | Inflammation | 71 | 31 | Disease | disease | chronic autoimmune inflammation
19104082 | @DISEASE_Inflammation | Inflammation | 222 | 12 | Disease | disease | inflammatory
19104082 | @GENE_IFNG | IFNG | 262 | 16 | Gene | gene | interferon-gamma
19104082 | @GENE_IFNG | IFNG | 280 | 9 | Gene | gene | IFN-gamma
19104082 | @GENE_IL18R1 | IL18R1 | 483 | 11 | Gene | gene | IL-18Ralpha
19104082 | @GENE_CCR5 | CCR5 | 500 | 4 | Gene | gene | CCR5
19104082 | @GENE_IFNG | IFNG | 539 | 9 | Gene | gene | IFN-gamma
19104082 | @GENE_IL12B | IL12B | 625 | 5 | Gene | gene | IL-12
19104082 | @GENE_IL18 | IL18 | 635 | 5 | Gene | gene | IL-18
19104082 | @GENE_IFNG | IFNG | 658 | 9 | Gene | gene | IFN-gamma
19104082 | @GENE_JAK3 | JAK3 | 690 | 4 | Gene | gene | JAK3
19104082 | @GENE_IL2RA | IL2RA | 772 | 4 | Gene | gene | CD25
19104082 | @GENE_IFNG | IFNG | 813 | 9 | Gene | gene | IFN-gamma
